taxonID	nameID	status	remarks
483182	492977	synonym	
355858	499479	synonym	
517588	500124	synonym	
517628	500125	synonym	
284177	503410	synonym	
143180	503512	synonym	
143180	503513	synonym	
143180	503514	synonym	
143180	503515	synonym	
354627	503614	synonym	
203564	503615	synonym	
203895	503616	synonym	
120554	503617	synonym	
267684	503618	synonym	
211129	503619	synonym	
455576	503621	synonym	
205422	503958	synonym	
281697	504052	synonym	
517579	504181	synonym	
199322	505389	synonym	
517632	505825	synonym	
122113	505990	synonym	
122113	505991	synonym	
517600	506170	synonym	
220062	508284	synonym	
517625	510614	synonym	
563337	511433	synonym	
828473	512981	synonym	
828474	514187	synonym	
563332	517559	synonym	
563326	517560	synonym	
563328	517561	synonym	
563329	517562	synonym	
563330	517563	synonym	
551750	517565	synonym	
563335	517566	synonym	
563337	517568	synonym	
563338	517569	synonym	
563339	517570	synonym	
