ID	parentID	nameID	provisional	accordingTo	accordingToID	accordingToDate	referenceID	fossil	recent	lifezone	link	kingdom	phylum	class	order	family	genus	species
253387		253387	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=253387	Chromista	Oomycota	Peronosporea	Saprolegniales	Saprolegniaceae	Dictyuchus	missouriensis
253597		253597	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=253597	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	nonneae
254108		254108	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=254108	Chromista	Bigyra	Labyrinthulea	Thraustochytrida	Thraustochytriidae	Thraustochytrium	proliferum
254150		254150	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=254150	Chromista	Oomycota	Peronosporea	Saprolegniales	Saprolegniaceae	Dictyuchus	pseudodictyon
254326		254326	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=254326	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	ranunculi-oxyspermi
254507		254507	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=254507	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	rugosa
254578		254578	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=254578	Chromista	Bigyra	Labyrinthulea	Labyrinthulida	Labyrinthulaceae	Labyrinthomyxa	sauvageaui
254828		254828	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=254828	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	statices
254960		254960	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=254960	Chromista	Oomycota	Peronosporea	Saprolegniales	Saprolegniaceae	Isoachlya	subterranea
255042		255042	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=255042	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	taurica
255046		255046	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=255046	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	teloxydis
255128		255128	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=255128	Chromista	Oomycota	Peronosporea	Saprolegniales	Saprolegniaceae	Saprolegnia	tokugawana
255219		255219	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=255219	Chromista	Oomycota	Peronosporea	Incertae sedis	Eurychasmataceae	Eurychasmidium	tumefaciens
255275		255275	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=255275	Chromista	Oomycota	Peronosporea	Saprolegniales	Saprolegniaceae	Brevilegnia	unisperma
255288		255288	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=255288	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	ussuriensis
255384		255384	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=255384	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	viciae-venosae
255438		255438	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=255438	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	volutum
255578		255578	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=255578	Chromista	Oomycota	Peronosporea	Saprolegniales	Saprolegniaceae	Achlya	abortiva
255635		255635	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=255635	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	acanthicum
255688		255688	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=255688	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	achlydis
255690		255690	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=255690	Chromista	Oomycota	Peronosporea	Saprolegniales	Saprolegniaceae	Calyptralegnia	achlyoides
255696		255696	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=255696	Chromista	Oomycota	Peronosporea	Albuginales	Albuginaceae	Albugo	achyranthis
255838		255838	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=255838	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	adhaerens
255967		255967	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=255967	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	afertile
256123		256123	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=256123	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	akanense
256674		256674	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=256674	Chromista	Oomycota	Peronosporea	Rozellopsidales	Pseudosphaeritaceae	Sphaerita	amoebae
256790		256790	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=256790	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	andicola
256880		256880	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=256880	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	angustatum
256948		256948	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=256948	Chromista	Oomycota	Peronosporea	Saprolegniales	Saprolegniaceae	Dictyuchus	anomalus
257040		257040	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=257040	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	aphanidermatum
257065		257065	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=257065	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	apleroticum
257164		257164	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=257164	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	araiosporon
257312		257312	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=257312	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Bremia	argentinensis
257351		257351	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=257351	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	aristosporum
257476		257476	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=257476	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	ascophallon
257861		257861	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=257861	Chromista	Bigyra	Labyrinthulea	Labyrinthulida	Labyrinthulaceae	Pseudoplasmodium	aurantiacum
257980		257980	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=257980	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiogetonaceae	Pythiogeton	autossytum
258065		258065	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=258065	Chromista	Oomycota	Peronosporea	Leptomitales	Leptolegniellaceae	Aphanomycopsis	bacillariacearum
258533		258533	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=258533	Chromista	Oomycota	Peronosporea	Saprolegniales	Saprolegniaceae	Achlya	bisexualis
258580		258580	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=258580	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	bocconiae
258590		258590	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=258590	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Phytophthora	boehmeriae
259507		259507	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=259507	Chromista	Cercozoa	Phytomyxea	Plasmodiophorida	Plasmodiophoridae	Spongospora	campanulae
259540		259540	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=259540	Chromista	Oomycota	Peronosporea	Saprolegniales	Leptolegniaceae	Aphanomyces	camptostylus
259643		259643	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=259643	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Pseudoperonospora	cannabina
259718		259718	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=259718	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Phytophthora	capsici
260089		260089	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=260089	Chromista	Oomycota	Hyphochytrea	Hyphochytriales	Hyphochytriaceae	Hyphochytrium	catenoides
260254		260254	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=260254	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	cephalariae-laevigatae
260276		260276	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=260276	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	cerastii-anomali
260278		260278	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=260278	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	cerastii-glandulosi
260765		260765	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=260765	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Plasmopara	cimicifugae
260884		260884	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=260884	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Phytophthora	cinnamomi
260970		260970	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=260970	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Phytophthora	citricola
261024		261024	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=261024	Chromista	Oomycota	Peronosporea	Saprolegniales	Leptolegniaceae	Aphanomyces	cladogamus
261242		261242	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=261242	Chromista	Oomycota	Peronosporea	Saprolegniales	Leptolegniaceae	Aphanomyces	cochlioides
261549		261549	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=261549	Chromista	Oomycota	Peronosporea	Rhipidiales	Rhipidiaceae	Rhipidium	compactum
261805		261805	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=261805	Chromista	Oomycota	Peronosporea	Saprolegniales	Saprolegniaceae	Achlya	conspicua
261817		261817	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=261817	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	constantineanui
262451		262451	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=262451	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	cucubali
262686		262686	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=262686	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Phytophthora	cyperi
262829		262829	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=262829	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	debaryi
262922		262922	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=262922	Chromista	Oomycota	Peronosporea	Saprolegniales	Saprolegniaceae	Saprolegnia	delica
262934		262934	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=262934	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	deliense
263063		263063	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=263063	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	desmodii
263100		263100	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=263100	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	diameson
263134		263134	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=263134	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiogetonaceae	Pythiogeton	dichotomum
263153		263153	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=263153	Chromista	Oomycota	Peronosporea	Saprolegniales	Saprolegniaceae	Brevilegnia	diclina
263154		263154	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=263154	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	diclinum
263261		263261	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=263261	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	dilachnis
263360		263360	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=263360	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	dissotocum
263554		263554	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=263554	Chromista	Oomycota	Peronosporea	Saprolegniales	Saprolegniaceae	Achlya	dubia
263580		263580	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=263580	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	ducometi
263693		263693	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=263693	Chromista	Oomycota	Peronosporea	Saprolegniales	Leptolegniaceae	Leptolegnia	eccentrica
263720		263720	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=263720	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	echinocarpum
263802		263802	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=263802	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	eigii
263822		263822	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=263822	Chromista	Cercozoa	Phytomyxea	Plasmodiophorida	Plasmodiophoridae	Tetramyxa	elaeagni
263930		263930	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=263930	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	elongatum
264035		264035	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=264035	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	epigynum
264235		264235	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=264235	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	erythraeae
264316		264316	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=264316	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	euclidii
264411		264411	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=264411	Chromista	Oomycota	Peronosporea	Saprolegniales	Leptolegniaceae	Aphanomyces	euteiches
264853		264853	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=264853	Chromista	Cercozoa	Phytomyxea	Plasmodiophorida	Plasmodiophoridae	Plasmodiophora	fici-repentis
264981		264981	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=264981	Chromista	Oomycota	Peronosporea	Saprolegniales	Saprolegniaceae	Achlya	flagellata
265097		265097	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=265097	Chromista	Oomycota	Peronosporea	Saprolegniales	Saprolegniaceae	Achlya	flexuosa
265366		265366	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=265366	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Trachysphaera	fructigena
265744		265744	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=265744	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	galegae
265773		265773	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=265773	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	galii-pedemontani
265775		265775	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=265775	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	galii-rubioidis
265777		265777	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=265777	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	galii-trifidi
265778		265778	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=265778	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Plasmopara	galinsogae
265870		265870	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=265870	Chromista	Oomycota	Peronosporea	Saprolegniales	Leptolegniaceae	Plectospira	gemmifera
266153		266153	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=266153	Chromista	Oomycota	Peronosporea	Saprolegniales	Saprolegniaceae	Saprolegnia	glomerata
266250		266250	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=266250	Chromista	Oomycota	Peronosporea	Saprolegniales	Leptolegniaceae	Aphanomyces	gordejevi
266318		266318	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=266318	Chromista	Oomycota	Peronosporea	Saprolegniales	Saprolegniaceae	Brevilegnia	gracilis
266382		266382	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=266382	Chromista	Cercozoa	Phytomyxea	Plasmodiophorida	Plasmodiophoridae	Polymyxa	graminis
