ID	scientificName	authorship	rank	genus	specificEpithet	infraspecificEpithet	publishedInID	publishedInPage	code	status	link
102223	Peronospora myosotidis f. pulmonariae	Lobik	f.	Peronospora	myosotidis	pulmonariae	102223	33	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=102223
102355	Eupythium debaryanum	(R. Hesse) Nieuwl.	sp.	Eupythium	debaryanum		102355	384	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=102355
102376	Plasmopara megasperma	(Berl.) Berl.	sp.	Plasmopara	megasperma		102376	86	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=102376
102470	Pythium pythioides	(Roze & Cornu) Ramsb.	sp.	Pythium	pythioides		102470	320	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=102470
102996	Achlya bispora	(Couch) Langsam	sp.	Achlya	bispora		102996	603	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=102996
103045	Aphanomycopsis peridiniella	Boltovskoy & Aramb.	sp.	Aphanomycopsis	peridiniella		103045	643	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=103045
103623	Olpidiopsis endogena	Karling	sp.	Olpidiopsis	endogena		103623	7	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=103623
103715	Plerogone helodes	M.W. Dick	sp.	Plerogone	helodes		103715	228	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=103715
103765	Pythium polycarpum	B. Paul	sp.	Pythium	polycarpum		103765	31	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=103765
103766	Pythium toruloides	B. Paul	sp.	Pythium	toruloides		103766	331	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=103766
104065	Bremia betae	H.C. Bai & X.Y. Cheng	sp.	Bremia	betae		104065	141	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=104065
104608	Peronospora sinensis	D.Z. Tang	sp.	Peronospora	sinensis		104608	80	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=104608
104699	Pythium chondricola	De Cock	sp.	Pythium	chondricola		104699	102	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=104699
104700	Pythium lucens	Ali-Shtayeh	sp.	Pythium	lucens		104700	303	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=104700
104701	Pythium lutarium	Ali-Shtayeh	sp.	Pythium	lutarium		104701	309	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=104701
104702	Pythium minor	Ali-Shtayeh	sp.	Pythium	minor		104702	299	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=104702
104703	Pythium pachycaule	Ali-Shtayeh	sp.	Pythium	pachycaule		104703	313	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=104703
104704	Pythium parvum	Ali-Shtayeh	sp.	Pythium	parvum		104704	303	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=104704
105010	Verrucalvus flavofaciens	P. Wong & M.W. Dick	sp.	Verrucalvus	flavofaciens		105010	174	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=105010
105056	Aphanomycopsis cryptica	Canter	sp.	Aphanomycopsis	cryptica		105056	602	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=105056
105113	Bremia moehringiae	T.R. Liu & C.K. Pai	sp.	Bremia	moehringiae		105113	8	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=105113
105114	Bremiella oenanthes	J.F. Tao & Y. Qin	sp.	Bremiella	oenanthes		105114	12	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=105114
105336	Gonimochaete lignicola	G.L. Barron	sp.	Gonimochaete	lignicola		105336	17	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=105336
105621	Peronospora elsholtziae	T.R. Liu & C.K. Pai	sp.	Peronospora	elsholtziae		105621	5	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=105621
105622	Peronospora leonuri	T.R. Liu & C.K. Pai	sp.	Peronospora	leonuri		105622	6	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=105622
105695	Phytophthora clandestina	P.A. Taylor, Pascoe & F.C. Greenh.	sp.	Phytophthora	clandestina		105695	80	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=105695
105696	Phytophthora humicola	W.H. Ko & Ann	sp.	Phytophthora	humicola		105696	631	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=105696
105700	Plasmopara plantaginicola	T.R. Liu & C.K. Pai	sp.	Plasmopara	plantaginicola		105700	8	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=105700
105742	Pythium boreale	R.L. Duan	sp.	Pythium	boreale		105742	1	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=105742
105912	Albugo aechmantherae	Z.Y. Zhang & Ying X. Wang	sp.	Albugo	aechmantherae		105912	65	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=105912
106062	Diplophrys marina	Dykstra & D. Porter	sp.	Diplophrys	marina		106062	627	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=106062
106228	Leptolegnia chapmanii	R.L. Seym.	sp.	Leptolegnia	chapmanii		106228	670	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=106228
106341	Peronosclerospora globosa	Kubicek & R.G. Kenneth	sp.	Peronosclerospora	globosa		106341	792	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=106341
106419	Pseudoperonospora elsholtziae	D.Z. Tang	sp.	Pseudoperonospora	elsholtziae		106419	72	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=106419
107138	Phytophthora avicenniae	Gerr.-Corn. & J.A. Simpson	sp.	Phytophthora	avicenniae		107138	454	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=107138
107139	Phytophthora batemanensis	Gerr.-Corn. & J.A. Simpson	sp.	Phytophthora	batemanensis		107139	459	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=107139
107140	Phytophthora polymorphica	Gerr.-Corn. & J.A. Simpson	sp.	Phytophthora	polymorphica		107140	462	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=107140
107141	Phytophthora pseudotsugae	Hamm & E.M. Hansen	sp.	Phytophthora	pseudotsugae		107141	2630	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=107141
107219	Pythium nunn	Lifsh., Stangh. & R.E.D. Baker	sp.	Pythium	nunn		107219	374	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=107219
107710	Albugo pileae	J.F. Tao & Y. Qin	sp.	Albugo	pileae		107710	1	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=107710
107762	Bremia leibnitziae	J.F. Tao & Y. Qin	sp.	Bremia	leibnitziae		107762	208	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=107762
108372	Plasmopara elsholtziae	J.F. Tao & Y. Qin	sp.	Plasmopara	elsholtziae		108372	84	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=108372
109309	Protoachlya oryzae	Khulbe	sp.	Protoachlya	oryzae		109309	428	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=109309
109625	Bremiella artemisiae-annuae	(L. Ling & M.C. Tai) J.F. Tao	sp.	Bremiella	artemisiae-annuae		109625	64	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=109625
109626	Bremiella chrysanthemi-coronarii	(Sawada) J.F. Tao	sp.	Bremiella	chrysanthemi-coronarii		109626	64	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=109626
109627	Bremiella multiformis	J.F. Tao & Y. Qin	sp.	Bremiella	multiformis		109627	62	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=109627
110256	Phytophthora operculata	Pegg & Alcorn	sp.	Phytophthora	operculata		110256	99	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=110256
110589	Couchia circumplexa	W.W. Martin	sp.	Couchia	circumplexa		110589	1144	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=110589
111092	Woronina leptolegniae	Karling	sp.	Woronina	leptolegniae		111092	20	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=111092
111511	Haptoglossa humicola	G.L. Barron	sp.	Haptoglossa	humicola		111511	1449	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=111511
111874	Pythium buismaniae	Plaäts-Nit.	sp.	Pythium	buismaniae		111874	44	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=111874
111875	Pythium macrosporum	Vaartaja & Plaäts-Nit.	sp.	Pythium	macrosporum		111875	89	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=111875
111897	Rhizidiomyces bullatus	(Sparrow) Karling	sp.	Rhizidiomyces	bullatus		111897	672	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=111897
112103	Albugo eomeconis	Z.Y. Zhang & Ying X. Wang	sp.	Albugo	eomeconis		112103	257	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=112103
112348	Haptoglossa mirabilis	G.L. Barron	sp.	Haptoglossa	mirabilis		112348	1187	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=112348
112530	Peronospora capsici	J.F. Tao & T.J. Li	sp.	Peronospora	capsici		112530	58	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=112530
112569	Phytophthora insolita	Ann & W.H. Ko	sp.	Phytophthora	insolita		112569	1180	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=112569
112571	Plasmopara portoricensis	(Lamkey) G.M. Waterh.	sp.	Plasmopara	portoricensis		112571	23	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=112571
112597	Pseudoperonospora aethionematis	(Simonyan) G.M. Waterh.	sp.	Pseudoperonospora	aethionematis		112597	18	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=112597
112598	Pseudoperonospora cassiae	G.M. Waterh. & Brothers	sp.	Pseudoperonospora	cassiae		112598	19	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=112598
112607	Pythium okanoganense	P.E. Lipps	sp.	Pythium	okanoganense		112607	1127	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=112607
112623	Schizochytrium minutum	A. Gaertn. ex M.W. Dick	sp.	Schizochytrium	minutum		112623	283	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=112623
113124	Albugo lepidii	A.N.S. Rao	sp.	Albugo	lepidii		113124	283	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=113124
113629	Nematophthora gynophila	Kerry & D.H. Crump	sp.	Nematophthora	gynophila		113629	120	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=113629
113713	Thraustochytrium benthicola	Raghuk.	sp.	Thraustochytrium	benthicola		113713	612	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=113713
113783	Haliphthoros philippinensis	Hatai, Bian, Batic. & Egusa	sp.	Haliphthoros	philippinensis		113783	48	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=113783
113789	Hermanniasporidium juvenile	G. Thor	sp.	Hermanniasporidium	juvenile		113789	129 + tab. 22, fig. 95	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=113789
113790	Hermanniasporidium magnum	G. Thor	sp.	Hermanniasporidium	magnum		113790	128 + tab. 21, fig. 93	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=113790
113875	Murciasporidium divisum	G. Thor	sp.	Murciasporidium	divisum		113875	129 + tab. 24, fig 101	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=113875
113938	Peronosclerospora heteropogonis	Siradhana, Dange, Rathore & S.D. Singh	sp.	Peronosclerospora	heteropogonis		113938	316	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=113938
113939	Peronosclerospora noblei	(W. Weston) C.G. Shaw	sp.	Peronosclerospora	noblei		113939	426	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=113939
114002	Reticulosporidium globosum	G. Thor	sp.	Reticulosporidium	globosum		114002	129 + tab. 22, fig. 94	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=114002
114004	Rhagidiasporidium svalbardense	Thor	sp.	Rhagidiasporidium	svalbardense		114004	127 + tab. 21, fig 90	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=114004
114109	Plasmopara achyranthis	J.F. Tao & Y. Qin	sp.	Plasmopara	achyranthis		114109	86	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=114109
114135	Petersenia palmariae	Van der Meer & Pueschel	sp.	Petersenia	palmariae		114135	407	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=114135
114157	Zercosporidium incrassatum	G. Thor	sp.	Zercosporidium	incrassatum		114157	129 + tab. 23, fig. 96	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=114157
114161	Molgosporidium ellipticum	G. Thor	sp.	Molgosporidium	ellipticum		114161	127 + tab. 21, fig. 91	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=114161
114162	Glutinisporidium compositum	G. Thor	sp.	Glutinisporidium	compositum		114162	130 + tab. 23, fig. 98	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=114162
114163	Atkinsiella hamanaensis	Bian & Egusa	sp.	Atkinsiella	hamanaensis		114163	379	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=114163
115323	Scoliolegnia centrica	Khulbe	sp.	Scoliolegnia	centrica		115323	150	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=115323
115627	Lagenidium canterae	Karling	sp.	Lagenidium	canterae		115627	122	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=115627
115630	Olpidiopsis deformans	(Serbinow) Karling	sp.	Olpidiopsis	deformans		115630	30	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=115630
116842	Pythium vexans var. minutum	G.S. Mer & Khulbe	var.	Pythium	vexans	minutum	116842	735	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=116842
116941	Phytophthora palmivora var. heterocystica	Babacauh	var.	Phytophthora	palmivora	heterocystica	116941	23	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=116941
117189	Achlya bisexualis var. ambisexualis	(Raper) Milko	var.	Achlya	bisexualis	ambisexualis	117189	290	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=117189
117547	Lagenidium pygmaeum var. pygmaeoides	Karling	var.	Lagenidium	pygmaeum	pygmaeoides	117547	112	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=117547
118330	Peronosclerospora maydis	(Racib.) C.G. Shaw	sp.	Peronosclerospora	maydis		118330	595	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=118330
118331	Peronosclerospora philippinensis	(W. Weston) C.G. Shaw	sp.	Peronosclerospora	philippinensis		118331	596	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=118331
118382	Arctosporidium lucidum	G. Thor	sp.	Arctosporidium	lucidum		118382	128	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=118382
118727	Aphanomyces astaci	Schikora	sp.	Aphanomyces	astaci		118727	529	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=118727
118873	Achlya colorata	Pringsh.	sp.	Achlya	colorata		118873	855	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=118873
118947	Peronospora dipsaci	Tul.	sp.	Peronospora	dipsaci		118947	1103	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=118947
118974	Pseudoperonospora erodii	(Fuckel) G.W. Wilson	sp.	Pseudoperonospora	erodii		118974	194	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=118974
119045	Pythium graminicola	Subraman.	sp.	Pythium	graminicola		119045	1	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=119045
119059	Peronospora hariotii	Gäum.	sp.	Peronospora	hariotii		119059	302	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=119059
119090	Pseudoperonospora humuli	(Miyabe & Takah.) G.W. Wilson	sp.	Pseudoperonospora	humuli		119090	194	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=119090
119183	Albugo lepigoni	(de Bary) Kuntze	sp.	Albugo	lepigoni		119183	658	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=119183
119821	Peronospora alchemillae	G.H. Otth	sp.	Peronospora	alchemillae		119821	65	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=119821
119887	Peronospora arenariae-macrospora	Farl.	sp.	Peronospora	arenariae-macrospora		119887	36	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=119887
120011	Albugo bliti	(Biv.) Kuntze	sp.	Albugo	bliti		120011	658	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=120011
120031	Apodachlya brachynema	(Hildebr.) Pringsh.	sp.	Apodachlya	brachynema		120031	289	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=120031
120101	Peronospora cardamines-laciniatae	Gäum.	sp.	Peronospora	cardamines-laciniatae		120101	533	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=120101
120140	Pseudoperonospora celtidis	(Waite) G.W. Wilson	sp.	Pseudoperonospora	celtidis		120140	415	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=120140
120152	Peronospora chrysosplenii	Fuckel	sp.	Peronospora	chrysosplenii		120152	69	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=120152
120276	Pseudoperonospora cubensis	(Berk. & M.A. Curtis) Rostovzev	sp.	Pseudoperonospora	cubensis		120276	425	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=120276
120315	Peronospora dentariae-macrophyllae	Gäum.	sp.	Peronospora	dentariae-macrophyllae		120315	533	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=120315
120364	Peronospora echinospermi	Burrill	sp.	Peronospora	echinospermi		120364	77	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=120364
120475	Pythium flavoense	Plaäts-Nit.	sp.	Pythium	flavoense		120475	636	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=120475
120554	Plasmopara gonolobi	(Lagerh.) Swingle	sp.	Plasmopara	gonolobi		120554	119	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=120554
120643	Pythium hydnosporum	(Mont.) J. Schröt.	sp.	Pythium	hydnosporum		120643	19	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=120643
120652	Saprolegnia hypogyna	(Pringsh.) Pringsh.	sp.	Saprolegnia	hypogyna		120652	232	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=120652
120694	Albugo ipomoeae-panduratae	(Schwein.) Swingle	sp.	Albugo	ipomoeae-panduratae		120694	112	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=120694
120727	Basidiophora kellermanii	(Ellis & Halst. ex Swingle) G.W. Wilson	sp.	Basidiophora	kellermanii		120727	394	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=120727
120746	Aphanomyces laevis	de Bary	sp.	Aphanomyces	laevis		120746	179	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=120746
120774	Peronospora lepidii-perfoliati	Săvul. & Rayss	sp.	Peronospora	lepidii-perfoliati		120774	367	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=120774
120866	Phytophthora meadii	McRae	sp.	Phytophthora	meadii		120866	760	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=120866
120896	Bremia microspora	Sawada	sp.	Bremia	microspora		120896	109	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=120896
120912	Peronospora minor	(Casp.) Gäum.	sp.	Peronospora	minor		120912	62	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=120912
120974	Peronospora niessliana	Berl.	sp.	Peronospora	niessliana		120974	275	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=120974
121106	Pythium perniciosum	Serbinow	sp.	Pythium	perniciosum		121106	29	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=121106
121166	Albugo platensis	(Speg.) Swingle	sp.	Albugo	platensis		121166	113	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=121166
121198	Albugo portulacae	(DC.) Kuntze	sp.	Albugo	portulacae		121198	658	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=121198
121202	Peronospora potentillae-anserinae	Gäum.	sp.	Peronospora	potentillae-anserinae		121202	292	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=121202
121203	Peronospora potentillae-reptantis	Gäum.	sp.	Peronospora	potentillae-reptantis		121203	293	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=121203
121416	Peronospora sysymbrii-officinalis	Gäum.	sp.	Peronospora	sysymbrii-officinalis		121416	529	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=121416
121480	Spongospora subterranea	(Wallr.) Lagerh.	sp.	Spongospora	subterranea		121480	104	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=121480
121587	Albugo tragopogonis	(Pers.) Gray	sp.	Albugo	tragopogonis		121587	540	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=121587
121613	Plasmopara umbelliferarum	(Casp.) J. Schröt. ex Wartenw.	sp.	Plasmopara	umbelliferarum		121613	252	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=121613
121716	Pythium nagaii	S. Ito & Tokun.	sp.	Pythium	nagaii		121716	209	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=121716
122113	Albugo candida	(Pers. ex J.F. Gmel.) Roussel	sp.	Albugo	candida		122113	47	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=122113
123771	Phytophthora cryptogea var. richardiae	(Buisman) S.F. Ashby	var.	Phytophthora	cryptogea	richardiae	123771	259	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=123771
124020	Peronospora ranunculi-peduncularis var. ranunculi-minutiflori	Roiv.	var.	Peronospora	ranunculi-peduncularis	ranunculi-minutiflori	124020	4	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=124020
124088	Cystopus tragopogonis f. xeranthemi-annui	Săvul. & Rayss	f.	Cystopus	tragopogonis	xeranthemi-annui	124088	299	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=124088
124127	Phytophthora spinosa var. spinosa	Fell & Master	var.	Phytophthora	spinosa	spinosa	124127	2917	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=124127
124398	Dictyuchus pisci	Khulbe & Sati	sp.	Dictyuchus	pisci		124398	609	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=124398
124512	Peronospora epiphylla	(Pers.) Pat. & Lagerh.	sp.	Peronospora	epiphylla		124512	167	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=124512
124513	Peronospora silenes	G.W. Wilson	sp.	Peronospora	silenes		124513	197	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=124513
124515	Peronospora calotheca var. molluginis	(Fuckel) de Bary	var.	Peronospora	calotheca	molluginis	124515	112	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=124515
124516	Peronospora calotheca var. sherardiae	(Fuckel) de Bary	var.	Peronospora	calotheca	sherardiae	124516	112	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=124516
124548	Peronospora chlorae f. cicendiae	Molliard	f.	Peronospora	chlorae	cicendiae	124548	223	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=124548
124549	Peronospora parasitica var. niessleana	Berl.	var.	Peronospora	parasitica	niessleana	124549	41	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=124549
124558	Peronospora arenariae var. macrospora	Farl.	var.	Peronospora	arenariae	macrospora	124558	38	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=124558
124559	Peronospora beccarii	Pass.	sp.	Peronospora	beccarii		124559	458	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=124559
124560	Peronospora sordida var. odontitis-serotinae	C. Massal.	var.	Peronospora	sordida	odontitis-serotinae	124560	257	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=124560
124561	Peronospora potentillae var. gei	Trail	var.	Peronospora	potentillae	gei	124561	84	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=124561
124562	Peronospora effusa var. polygoni	Thüm.	var.	Peronospora	effusa	polygoni	124562	21	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=124562
124563	Peronospora calotheca var. galii-vaillantii	de Bary	var.	Peronospora	calotheca	galii-vaillantii	124563	112	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=124563
124564	Peronospora gentianae	Rostr.	sp.	Peronospora	gentianae		124564	39	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=124564
124565	Rhagidiasporidium immaturum	Thor	sp.	Rhagidiasporidium	immaturum		124565	560	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=124565
124566	Peronospora syreniae-cuspidatae	Oescu & Rădul.	sp.	Peronospora	syreniae-cuspidatae		124566	187	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=124566
125280	Lagenidium oviparasiticum	G.L. Barron	sp.	Lagenidium	oviparasiticum		125280	269	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=125280
125514	Crypticola clavulifera	Humber, Frances & A.W. Sweeney	sp.	Crypticola	clavulifera		125514	107	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=125514
125525	Woronina raii	O.N. Srivast. & R.K. Sinha	sp.	Woronina	raii		125525	259	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=125525
125526	Paraperonospora artemisiae-annuae	(L. Ling & M.C. Tai) Constant.	sp.	Paraperonospora	artemisiae-annuae		125526	85	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=125526
125527	Paraperonospora artemisiae-biennis	(Gäum.) Constant.	sp.	Paraperonospora	artemisiae-biennis		125527	86	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=125527
125528	Paraperonospora chrysanthemi-coronarii	(Sawada) Constant.	sp.	Paraperonospora	chrysanthemi-coronarii		125528	87	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=125528
125529	Paraperonospora leptosperma	(de Bary) Constant.	sp.	Paraperonospora	leptosperma		125529	89	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=125529
125530	Paraperonospora minor	(Săvul. & Rayss) Constant.	sp.	Paraperonospora	minor		125530	93	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=125530
125531	Paraperonospora multiformis	(J.F. Tao & Y. Qin) Constant.	sp.	Paraperonospora	multiformis		125531	95	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=125531
125532	Paraperonospora sulphurea	(Gäum.) Constant.	sp.	Paraperonospora	sulphurea		125532	95	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=125532
125533	Paraperonospora tanaceti	(Gäum.) Constant.	sp.	Paraperonospora	tanaceti		125533	99	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=125533
125534	Phytophthora undulata	(H.E. Petersen) M.W. Dick	sp.	Phytophthora	undulata		125534	449	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=125534
125535	Peronospora microulae	Y.R. Meng & G.Y. Yin	sp.	Peronospora	microulae		125535	247	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=125535
