nameID	relatedNameID	type	publishedInID	remarks
127585	627520	Orthographic variant		
127733	815279	Orthographic variant		
127846	529007	Orthographic variant		
127852	626886	Orthographic variant		
128085	635917	Orthographic variant		
128197	492519	Orthographic variant		
128235	628605	Orthographic variant		
128285	631690	Orthographic variant		
128416	318960	Orthographic variant		
128438	508564	Orthographic variant		
128464	627838	Orthographic variant		
128486	499608	Orthographic variant		
128522	626974	Orthographic variant		
128581	621901	Orthographic variant		
128796	627425	Orthographic variant		
128954	542981	Orthographic variant		
128806	631485	Orthographic variant		
128815	623049	Orthographic variant		
128828	586908	Orthographic variant		
128897	264583	Orthographic variant		
128903	356215	Orthographic variant		
128936	312091	Orthographic variant		
128997	534587	Orthographic variant		
128998	534577	Orthographic variant		
129009	565700	Orthographic variant		
129019	621886	Orthographic variant		
129106	537275	Orthographic variant		
129212	588514	Orthographic variant		
129237	531580	Orthographic variant		
129242	627584	Orthographic variant		
129270	534838	Orthographic variant		
129374	544188	Orthographic variant		
129417	521820	Orthographic variant		
129519	535484	Orthographic variant		
129582	316046	Orthographic variant		
129722	529829	Orthographic variant		
129938	522104	Orthographic variant		
130009	627825	Orthographic variant		
130189	626887	Orthographic variant		
130195	282537	Orthographic variant		
130205	534944	Orthographic variant		
130207	534945	Orthographic variant		
130211	633513	Orthographic variant		
130325	536242	Orthographic variant		
130426	627587	Orthographic variant		
130721	627772	Orthographic variant		
130803	627178	Orthographic variant		
130894	634625	Orthographic variant		
130897	628478	Orthographic variant		
130907	627627	Orthographic variant		
131199	536430	Orthographic variant		
131232	584389	Orthographic variant		
131274	584391	Orthographic variant		
131275	584392	Orthographic variant		
131276	584393	Orthographic variant		
131372	629756	Orthographic variant		
131530	521768	Orthographic variant		
131531	521811	Orthographic variant		
131552	328891	Orthographic variant		
131427	635229	Orthographic variant		
131596	324249	Orthographic variant		
131758	619370	Orthographic variant		
131689	627219	Orthographic variant		
131701	627222	Orthographic variant		
131728	516509	Orthographic variant		
131764	536681	Orthographic variant		
131768	635036	Orthographic variant		
132139	631566	Orthographic variant		
131803	535589	Orthographic variant		
131823	513907	Orthographic variant		
131874	622407	Orthographic variant		
132093	613813	Orthographic variant		
132177	582981	Orthographic variant		
132243	535494	Orthographic variant		
132258	288142	Orthographic variant		
132396	280852	Orthographic variant		
132431	252551	Orthographic variant		
132433	532314	Orthographic variant		
132517	623033	Orthographic variant		
132561	621846	Orthographic variant		
132562	621662	Orthographic variant		
132595	536774	Orthographic variant		
132699	625850	Orthographic variant		
132711	261693	Orthographic variant		
132930	535473	Orthographic variant		
132936	505197	Orthographic variant		
132942	628479	Orthographic variant		
133118	626377	Orthographic variant		
133208	539569	Orthographic variant		
133392	634998	Orthographic variant		
133458	632266	Orthographic variant		
133515	280175	Orthographic variant		
133620	588247	Orthographic variant		
133622	448908	Orthographic variant		
133626	613311	Orthographic variant		
133819	631313	Orthographic variant		
133912	622711	Orthographic variant		
134343	535112	Orthographic variant		
134366	622366	Orthographic variant		
134165	623450	Orthographic variant		
134601	581131	Orthographic variant		
135358	565685	Orthographic variant		
134737	534184	Orthographic variant		
134788	627104	Orthographic variant		
134801	540102	Orthographic variant		
134820	313448	Orthographic variant		
134822	580502	Orthographic variant		
135029	531356	Orthographic variant		
135057	633997	Orthographic variant		
135077	613821	Orthographic variant		
135084	634646	Orthographic variant		
135093	633999	Orthographic variant		
135140	534480	Orthographic variant		
135185	633473	Orthographic variant		
135233	534178	Orthographic variant		
135237	250935	Orthographic variant		
135263	622385	Orthographic variant		
135273	584744	Orthographic variant		
135274	634831	Orthographic variant		
135278	634794	Orthographic variant		
135309	633206	Orthographic variant		
135383	588549	Orthographic variant		
135403	510245	Orthographic variant		
135460	535643	Orthographic variant		
135644	631513	Orthographic variant		
135698	509459	Orthographic variant		
135798	630352	Orthographic variant		
135854	586907	Orthographic variant		
135917	530071	Orthographic variant		
135999	588552	Orthographic variant		
136051	492594	Orthographic variant		
136116	627681	Orthographic variant		
136304	539035	Orthographic variant		
136308	566868	Orthographic variant		
136311	537594	Orthographic variant		
136367	635099	Orthographic variant		
136370	252956	Orthographic variant		
136465	537096	Orthographic variant		
136471	631971	Orthographic variant		
137008	549477	Orthographic variant		
137011	260887	Orthographic variant		
136691	581142	Orthographic variant		
136786	536806	Orthographic variant		
136794	628437	Orthographic variant		
136802	493726	Orthographic variant		
136810	498719	Orthographic variant		
136881	627633	Orthographic variant		
136885	504012	Orthographic variant		
136903	581082	Orthographic variant		
136930	537189	Orthographic variant		
136935	630696	Orthographic variant		
136952	562702	Orthographic variant		
136977	582670	Orthographic variant		
136990	581076	Orthographic variant		
137028	534627	Orthographic variant		
137030	625836	Orthographic variant		
137035	534625	Orthographic variant		
137045	537115	Orthographic variant		
137054	537112	Orthographic variant		
137058	537113	Orthographic variant		
137072	259660	Orthographic variant		
137081	498932	Orthographic variant		
137082	622408	Orthographic variant		
137095	621834	Orthographic variant		
137114	627035	Orthographic variant		
137121	568974	Orthographic variant		
137128	500385	Orthographic variant		
137138	625830	Orthographic variant		
137152	622264	Orthographic variant		
137160	546125	Orthographic variant		
137208	625917	Orthographic variant		
137233	581075	Orthographic variant		
137234	500327	Orthographic variant		
137390	123652	Orthographic variant		
137395	622424	Orthographic variant		
137398	546720	Orthographic variant		
137399	498581	Orthographic variant		
137400	622425	Orthographic variant		
137285	498619	Orthographic variant		
137286	547250	Orthographic variant		
137310	581089	Orthographic variant		
137326	562752	Orthographic variant		
137346	508261	Orthographic variant		
137370	540180	Orthographic variant		
137408	568521	Orthographic variant		
137411	581092	Orthographic variant		
137415	622429	Orthographic variant		
137416	532537	Orthographic variant		
137423	498582	Orthographic variant		
137424	622428	Orthographic variant		
137447	124116	Orthographic variant		
137451	537248	Orthographic variant		
137488	537273	Orthographic variant		
137506	567621	Orthographic variant		
137555	546124	Orthographic variant		
137556	503975	Orthographic variant		
137557	581084	Orthographic variant		
137574	627541	Orthographic variant		
137639	537193	Orthographic variant		
137657	581567	Orthographic variant		
137666	628480	Orthographic variant		
137684	621902	Orthographic variant		
137688	543631	Orthographic variant		
137699	534753	Orthographic variant		
137713	494212	Orthographic variant		
137748	495238	Orthographic variant		
137763	271156	Orthographic variant		
137767	636003	Orthographic variant		
137791	537206	Orthographic variant		
137792	493725	Orthographic variant		
137815	537314	Orthographic variant		
137855	625837	Orthographic variant		
137878	456843	Orthographic variant		
137901	307160	Orthographic variant		
137943	534401	Orthographic variant		
138012	514786	Orthographic variant		
138047	625641	Orthographic variant		
138070	628026	Orthographic variant		
138078	271158	Orthographic variant		
138109	627944	Orthographic variant		
138113	627953	Orthographic variant		
138177	547257	Orthographic variant		
138121	627952	Orthographic variant		
138148	537141	Orthographic variant		
138153	138542	Orthographic variant		
138155	582907	Orthographic variant		
138159	587649	Orthographic variant		
138160	627904	Orthographic variant		
138232	581086	Orthographic variant		
138260	548273	Orthographic variant		
138262	633212	Orthographic variant		
138272	537289	Orthographic variant		
138285	622121	Orthographic variant		
138288	504803	Orthographic variant		
138311	545828	Orthographic variant		
138324	622124	Orthographic variant		
138330	499101	Orthographic variant		
138333	622127	Orthographic variant		
138351	498605	Orthographic variant		
138352	535655	Orthographic variant		
138357	627991	Orthographic variant		
138362	622384	Orthographic variant		
138380	628009	Orthographic variant		
138381	625665	Orthographic variant		
138394	503961	Orthographic variant		
138401	628481	Orthographic variant		
138417	498660	Orthographic variant		
138447	588553	Orthographic variant		
138469	537258	Orthographic variant		
138479	587641	Orthographic variant		
138484	539022	Orthographic variant		
138534	549650	Orthographic variant		
138561	529182	Orthographic variant		
138580	539194	Orthographic variant		
138603	622123	Orthographic variant		
138606	613859	Orthographic variant		
138620	499556	Orthographic variant		
138621	138607	Orthographic variant		
138631	622453	Orthographic variant		
138660	307162	Orthographic variant		
138675	260391	Orthographic variant		
138705	627974	Orthographic variant		
138710	627973	Orthographic variant		
138734	541973	Orthographic variant		
138779	537277	Orthographic variant		
138782	627887	Orthographic variant		
138793	123925	Orthographic variant		
138816	627680	Orthographic variant		
138840	242712	Orthographic variant		
138864	630950	Orthographic variant		
138914	504804	Orthographic variant		
138945	627831	Orthographic variant		
138951	628606	Orthographic variant		
138969	626683	Orthographic variant		
138983	628607	Orthographic variant		
139000	535734	Orthographic variant		
139040	546873	Orthographic variant		
139053	620362	Orthographic variant		
139056	535745	Orthographic variant		
139059	537166	Orthographic variant		
139060	515933	Orthographic variant		
139114	493970	Orthographic variant		
139134	560725	Orthographic variant		
139143	630110	Orthographic variant		
139160	622119	Orthographic variant		
139333	516484	Orthographic variant		
139334	542126	Orthographic variant		
139531	535674	Orthographic variant		
